"object_id","term_taxonomy_id","term_order"
"2986","5","0"
"2988","37","0"
"2988","38","0"
"2988","5","0"
"3033","118","0"
"3033","11","0"
"3033","5","0"
"3086","94","0"
"3086","8","0"
"3086","5","0"
"3118","91","0"
"3118","21","0"
"3118","5","0"
"3137","36","0"
"3137","109","0"
"3137","5","0"
"3145","60","0"
"3145","37","0"
"3145","5","0"
"2868","158","0"
"2868","103","0"
"2868","5","0"
"2908","39","0"
"2908","28","0"
"3165","21","0"
"2931","16","0"
"2931","17","0"
"2931","5","0"
"2934","13","0"
"2934","7","0"
"2934","5","0"
"3081","17","0"
"3081","104","0"
"3081","5","0"
"3090","72","0"
"3090","132","0"
"3090","5","0"
"3103","35","0"
"3103","36","0"
"3103","5","0"
"3106","47","0"
"3106","48","0"
"3106","5","0"
"3125","122","0"
"3125","7","0"
"3125","5","0"
"3129","159","0"
"3129","17","0"
"3129","54","0"
"3129","55","0"
"3140","36","0"
"3140","109","0"
"3140","5","0"
"3149","49","0"
"3149","36","0"
"3149","5","0"
"3152","18","0"
"3152","89","0"
"3152","5","0"
"3155","18","0"
"3155","88","0"
"3155","5","0"
"3159","67","0"
"3159","62","0"
"3159","61","0"
"3159","121","0"
"3162","102","0"
"3162","7","0"
"3162","33","0"
"3165","5","0"
"3268","27","0"
"3188","8","0"
"3188","9","0"
"3188","55","0"
"3191","68","0"
"3191","31","0"
"3191","70","0"
"3191","106","0"
"3268","39","0"
"3268","63","0"
"3055","27","0"
"2900","14","0"
"2900","11","0"
"2900","5","0"
"2922","74","0"
"2922","7","0"
"2922","5","0"
"2924","92","0"
"2924","72","0"
"2924","5","0"
"3055","30","0"
"3055","28","0"
"3057","27","0"
"3057","30","0"
"3057","28","0"
"3111","6","0"
"3060","31","0"
"3060","32","0"
"3060","33","0"
"3062","31","0"
"3062","32","0"
"3062","33","0"
"3111","5","0"
"3111","7","0"
"3212","23","0"
"3121","71","0"
"3121","61","0"
"3142","36","0"
"3142","109","0"
"3142","5","0"
"3168","65","0"
"3168","107","0"
"3168","7","0"
"3168","55","0"
"3196","108","0"
"3196","17","0"
"3196","5","0"
"3208","58","0"
"3208","59","0"
"3208","5","0"
"3212","5","0"
"3212","7","0"
"3231","15","0"
"3214","31","0"
"3214","127","0"
"3214","5","0"
"3217","95","0"
"3217","31","0"
"3217","96","0"
"3217","29","0"
"3231","5","0"
"3231","7","0"
"3275","20","0"
"3263","77","0"
"3263","31","0"
"3263","5","0"
"3275","5","0"
"3275","21","0"
"3225","27","0"
"3309","25","0"
"3309","8","0"
"3309","5","0"
"3051","124","0"
"3051","17","0"
"3051","5","0"
"3185","36","0"
"3185","97","0"
"3185","5","0"
"3201","52","0"
"3201","7","0"
"3201","5","0"
"3205","36","0"
"3205","97","0"
"3205","5","0"
"3225","39","0"
"3225","160","0"
"3236","93","0"
"3236","5","0"
"3236","7","0"
"3238","26","0"
"3238","5","0"
"3238","7","0"
"3278","27","0"
"3244","130","0"
"3244","131","0"
"3244","44","0"
"3244","5","0"
"3250","94","0"
"3250","8","0"
"3250","5","0"
"3258","72","0"
"3258","73","0"
"3258","5","0"
"3278","39","0"
"3278","28","0"
"3302","27","0"
"3293","4","0"
"3293","78","0"
"3293","5","0"
"3298","91","0"
"3298","21","0"
"3298","5","0"
"3302","39","0"
"3302","28","0"
"3328","36","0"
"3305","8","0"
"3305","161","0"
"3305","5","0"
"3305","55","0"
"3322","31","0"
"3322","32","0"
"3322","54","0"
"3328","71","0"
"3328","61","0"
"3351","102","0"
"3330","146","0"
"3330","36","0"
"3330","5","0"
"3351","5","0"
"3351","7","0"
"3241","7","0"
"3358","24","0"
"3358","21","0"
"3358","5","0"
"3229","125","0"
"3229","126","0"
"3229","5","0"
"3241","5","0"
"3241","22","0"
"3283","31","0"
"3246","40","0"
"3246","41","0"
"3246","5","0"
"3253","86","0"
"3253","11","0"
"3253","5","0"
"3260","67","0"
"3260","148","0"
"3260","5","0"
"3266","16","0"
"3266","17","0"
"3266","5","0"
"3272","110","0"
"3272","37","0"
"3272","85","0"
"3272","5","0"
"3283","39","0"
"3283","32","0"
"3287","31","0"
"3287","39","0"
"3287","32","0"
"3418","20","0"
"3295","108","0"
"3295","17","0"
"3295","5","0"
"3339","137","0"
"3339","17","0"
"3339","5","0"
"3342","36","0"
"3342","97","0"
"3342","5","0"
"3345","35","0"
"3345","36","0"
"3345","5","0"
"3348","72","0"
"3348","132","0"
"3348","5","0"
"3360","94","0"
"3360","8","0"
"3360","5","0"
"3390","18","0"
"3390","19","0"
"3390","5","0"
"3399","118","0"
"3399","11","0"
"3399","5","0"
"3408","40","0"
"3408","41","0"
"3408","5","0"
"3418","5","0"
"3418","21","0"
"3503","118","0"
"3493","145","0"
"3493","68","0"
"3493","70","0"
"3493","5","0"
"3234","43","0"
"3234","44","0"
"3234","57","0"
"3234","5","0"
"3255","158","0"
"3255","103","0"
"3255","5","0"
"3270","115","0"
"3270","46","0"
"3270","5","0"
"3325","27","0"
"3325","28","0"
"3325","29","0"
"3372","8","0"
"3372","9","0"
"3372","5","0"
"3397","58","0"
"3397","59","0"
"3397","5","0"
"3403","118","0"
"3403","11","0"
"3403","5","0"
"3427","17","0"
"3427","104","0"
"3427","5","0"
"3432","94","0"
"3432","8","0"
"3432","5","0"
"3436","18","0"
"3436","89","0"
"3436","5","0"
"3437","18","0"
"3437","88","0"
"3437","5","0"
"3447","79","0"
"3447","80","0"
"3447","81","0"
"3447","44","0"
"3447","39","0"
"3450","74","0"
"3450","7","0"
"3450","5","0"
"3452","72","0"
"3452","73","0"
"3452","5","0"
"3457","91","0"
"3457","21","0"
"3457","5","0"
"3466","36","0"
"3466","97","0"
"3466","5","0"
"3479","27","0"
"3479","28","0"
"3479","54","0"
"3480","68","0"
"3480","69","0"
"3480","70","0"
"3480","39","0"
"3503","71","0"
"3503","121","0"
"3503","11","0"
"3470","164","0"
"3645","162","0"
"3645","163","0"
"3645","5","0"
"3444","18","0"
"3444","76","0"
"3444","5","0"
"3455","4","0"
"3455","78","0"
"3455","5","0"
"3460","124","0"
"3460","17","0"
"3460","5","0"
"3463","108","0"
"3463","17","0"
"3463","5","0"
"3470","71","0"
"3470","53","0"
"3470","165","0"
"3470","11","0"
"3551","102","0"
"3473","18","0"
"3473","76","0"
"3473","5","0"
"3484","27","0"
"3484","28","0"
"3484","54","0"
"3487","27","0"
"3487","28","0"
"3487","54","0"
"3498","58","0"
"3498","59","0"
"3498","133","0"
"3498","121","0"
"3498","5","0"
"3509","166","0"
"3509","167","0"
"3509","5","0"
"3514","4","0"
"3514","168","0"
"3514","5","0"
"3514","55","0"
"3523","118","0"
"3523","11","0"
"3523","5","0"
"3526","72","0"
"3526","132","0"
"3526","5","0"
"3538","17","0"
"3538","100","0"
"3538","5","0"
"3543","169","0"
"3543","36","0"
"3543","5","0"
"3546","92","0"
"3546","72","0"
"3546","5","0"
"3551","5","0"
"3551","7","0"
"3533","52","0"
"3557","18","0"
"3557","19","0"
"3557","5","0"
"3560","4","0"
"3560","170","0"
"3560","5","0"
"3586","77","0"
"3586","31","0"
"3586","5","0"
"3442","16","0"
"3442","17","0"
"3442","5","0"
"3489","27","0"
"3489","28","0"
"3489","54","0"
"3533","64","0"
"3533","55","0"
"3533","7","0"
"3574","102","0"
"3540","47","0"
"3540","48","0"
"3540","54","0"
"3554","27","0"
"3554","160","0"
"3554","29","0"
"3568","31","0"
"3568","120","0"
"3568","83","0"
"3568","5","0"
"3570","145","0"
"3570","68","0"
"3570","70","0"
"3570","5","0"
"3574","5","0"
"3574","7","0"
"3593","27","0"
"3577","43","0"
"3577","44","0"
"3577","117","0"
"3577","5","0"
"3580","72","0"
"3580","73","0"
"3580","5","0"
"3593","39","0"
"3593","28","0"
"3725","36","0"
"3599","8","0"
"3599","9","0"
"3599","5","0"
"3601","87","0"
"3601","7","0"
"3601","5","0"
"3606","36","0"
"3606","97","0"
"3606","5","0"
"3610","52","0"
"3610","7","0"
"3610","53","0"
"3653","146","0"
"3653","36","0"
"3653","5","0"
"3656","36","0"
"3656","109","0"
"3656","5","0"
"3662","13","0"
"3662","7","0"
"3662","5","0"
"3668","139","0"
"3668","152","0"
"3668","153","0"
"3668","5","0"
"3679","164","0"
"3679","11","0"
"3679","5","0"
"3582","139","0"
"3582","11","0"
"3582","5","0"
"3584","18","0"
"3584","76","0"
"3584","5","0"
"3588","74","0"
"3588","7","0"
"3588","5","0"
"3590","36","0"
"3590","171","0"
"3590","5","0"
"3612","52","0"
"3612","7","0"
"3612","53","0"
"3626","118","0"
"3626","11","0"
"3626","5","0"
"3684","72","0"
"3684","132","0"
"3684","121","0"
"3695","36","0"
"3695","109","0"
"3695","5","0"
"3703","50","0"
"3703","123","0"
"3703","17","0"
"3703","5","0"
"3706","36","0"
"3706","97","0"
"3706","5","0"
"3710","67","0"
"3710","148","0"
"3710","5","0"
"3717","18","0"
"3717","19","0"
"3717","5","0"
"3721","92","0"
"3721","72","0"
"3721","5","0"
"3724","58","0"
"3724","59","0"
"3724","5","0"
"3725","71","0"
"3725","105","0"
"3929","26","0"
"3870","37","0"
"3870","51","0"
"3870","5","0"
"3873","37","0"
"3873","51","0"
"3873","5","0"
"3891","43","0"
"3891","44","0"
"3891","117","0"
"3891","5","0"
"3906","86","0"
"3906","11","0"
"3906","5","0"
"3929","55","0"
"3929","7","0"
"3789","27","0"
"3596","130","0"
"3596","131","0"
"3596","44","0"
"3596","5","0"
"3608","145","0"
"3608","68","0"
"3608","70","0"
"3608","5","0"
"3736","13","0"
"3736","7","0"
"3736","5","0"
"3739","16","0"
"3739","17","0"
"3739","5","0"
"3758","115","0"
"3758","46","0"
"3758","5","0"
"3765","65","0"
"3765","7","0"
"3765","5","0"
"3771","40","0"
"3771","41","0"
"3771","5","0"
"3774","72","0"
"3774","73","0"
"3774","5","0"
"3777","12","0"
"3777","7","0"
"3777","5","0"
"3789","39","0"
"3789","28","0"
"3800","15","0"
"3800","5","0"
"3800","7","0"
"3817","6","0"
"3817","5","0"
"3817","7","0"
"3819","93","0"
"3819","5","0"
"3819","7","0"
"3820","7","0"
"3820","5","0"
"3820","22","0"
"3741","31","0"
"3879","17","0"
"3879","100","0"
"3879","5","0"
"3903","36","0"
"3903","109","0"
"3903","5","0"
"3912","40","0"
"3912","41","0"
"3912","5","0"
"3915","172","0"
"3915","103","0"
"3915","33","0"
"4033","108","0"
"4033","17","0"
"4033","5","0"
"4290","134","0"
"4290","135","0"
"4290","44","0"
"4290","5","0"
"3732","166","0"
"3732","167","0"
"3732","5","0"
"3741","39","0"
"3741","32","0"
"3797","18","0"
"3752","18","0"
"3752","76","0"
"3752","5","0"
"3787","36","0"
"3787","97","0"
"3787","5","0"
"3797","71","0"
"3797","61","0"
"3797","38","0"
"3803","173","0"
"3803","5","0"
"3803","7","0"
"3807","23","0"
"3807","5","0"
"3807","7","0"
"3809","42","0"
"3809","5","0"
"3809","21","0"
"3811","102","0"
"3811","5","0"
"3811","7","0"
"3823","26","0"
"3823","5","0"
"3823","7","0"
"4073","70","0"
"3837","52","0"
"3837","7","0"
"3837","5","0"
"3881","35","0"
"3881","36","0"
"3881","5","0"
"3894","118","0"
"3894","11","0"
"3894","5","0"
"3909","25","0"
"3909","8","0"
"3909","5","0"
"3918","8","0"
"3918","9","0"
"3918","5","0"
"3969","174","0"
"3969","4","0"
"3969","5","0"
"3990","146","0"
"3990","36","0"
"3990","5","0"
"4073","55","0"
"4149","65","0"
"4149","30","0"
"4149","107","0"
"4149","7","0"
"4176","31","0"
"4176","30","0"
"4176","83","0"
"4221","65","0"
"3761","77","0"
"3761","31","0"
"3761","5","0"
"3768","68","0"
"3768","112","0"
"3768","70","0"
"3768","5","0"
"3778","87","0"
"3778","7","0"
"3778","5","0"
"3781","139","0"
"3781","11","0"
"3781","55","0"
"3783","14","0"
"3783","11","0"
"3783","5","0"
"3792","27","0"
"3792","28","0"
"3792","29","0"
"3813","43","0"
"3813","44","0"
"3813","57","0"
"3813","5","0"
"3815","43","0"
"3815","42","0"
"3815","44","0"
"3815","5","0"
"3877","158","0"
"3877","103","0"
"3877","5","0"
"4035","31","0"
"4035","119","0"
"4035","5","0"
"4064","8","0"
"4064","9","0"
"4064","55","0"
"4067","136","0"
"4067","31","0"
"4067","83","0"
"4067","55","0"
"4081","175","0"
"4081","41","0"
"4081","5","0"
"4167","176","0"
"4167","31","0"
"4167","5","0"
"4180","36","0"
"4180","109","0"
"4180","5","0"
"4189","58","0"
"4189","59","0"
"4189","5","0"
"4221","64","0"
"4221","107","0"
"4221","7","0"
"4229","26","0"
"4229","29","0"
"4229","7","0"
"3746","27","0"
"4434","162","0"
"4434","163","0"
"4434","33","0"
"4436","162","0"
"4436","163","0"
"4436","29","0"
"3746","39","0"
"3746","63","0"
"4225","65","0"
"3749","79","0"
"3749","80","0"
"3749","81","0"
"3749","44","0"
"3749","39","0"
"3754","18","0"
"3754","76","0"
"3754","5","0"
"3763","74","0"
"3763","7","0"
"3763","5","0"
"3982","72","0"
"3982","132","0"
"3982","5","0"
"4069","136","0"
"4069","31","0"
"4069","83","0"
"4069","55","0"
"4071","136","0"
"4071","31","0"
"4071","83","0"
"4071","55","0"
"4201","99","0"
"4201","46","0"
"4201","5","0"
"4207","24","0"
"4207","21","0"
"4207","5","0"
"4213","52","0"
"4213","7","0"
"4213","53","0"
"4225","30","0"
"4225","107","0"
"4225","7","0"
"4241","26","0"
"4241","30","0"
"4241","7","0"
"4432","31","0"
"4247","145","0"
"4247","68","0"
"4247","70","0"
"4247","5","0"
"4278","31","0"
"4278","119","0"
"4278","5","0"
"4285","91","0"
"4285","21","0"
"4285","5","0"
"4384","17","0"
"4384","177","0"
"4384","5","0"
"4387","79","0"
"4387","80","0"
"4387","81","0"
"4387","44","0"
"4387","39","0"
"4397","50","0"
"4397","17","0"
"4397","5","0"
"4432","30","0"
"4432","32","0"
"4471","130","0"
"4471","30","0"
"4471","131","0"
"4471","44","0"
"4299","27","0"
"4275","37","0"
"4275","38","0"
"4275","5","0"
"4296","68","0"
"4296","69","0"
"4296","70","0"
"4296","39","0"
"4299","39","0"
"4299","28","0"
"4302","27","0"
"4302","39","0"
"4302","28","0"
"4375","31","0"
"4307","36","0"
"4307","97","0"
"4307","5","0"
"4314","67","0"
"4314","148","0"
"4314","5","0"
"4324","8","0"
"4324","9","0"
"4324","55","0"
"4326","72","0"
"4326","73","0"
"4326","5","0"
"4331","118","0"
"4331","11","0"
"4331","5","0"
"4338","174","0"
"4338","4","0"
"4338","5","0"
"4360","110","0"
"4360","37","0"
"4360","85","0"
"4360","5","0"
"4375","39","0"
"4375","32","0"
"4474","31","0"
"4441","27","0"
"4441","28","0"
"4441","82","0"
"4453","136","0"
"4453","31","0"
"4453","83","0"
"4453","55","0"
"4474","30","0"
"4474","83","0"
"4251","7","0"
"4481","8","0"
"4481","56","0"
"4481","54","0"
"4481","55","0"
"4486","178","0"
"4486","179","0"
"4486","54","0"
"4486","55","0"
"4490","180","0"
"4490","181","0"
"4490","5","0"
"4493","65","0"
"4493","107","0"
"4493","7","0"
"4493","55","0"
"4497","43","0"
"4497","44","0"
"4497","117","0"
"4497","5","0"
"4251","5","0"
"4251","22","0"
"4254","6","0"
"4254","5","0"
"4254","7","0"
"4263","102","0"
"4263","5","0"
"4263","7","0"
"4305","27","0"
"4268","8","0"
"4268","9","0"
"4268","5","0"
"4294","125","0"
"4294","126","0"
"4294","5","0"
"4305","39","0"
"4305","28","0"
"4357","20","0"
"4309","139","0"
"4309","11","0"
"4309","5","0"
"4335","90","0"
"4335","43","0"
"4335","44","0"
"4335","121","0"
"4355","45","0"
"4355","46","0"
"4355","5","0"
"4357","5","0"
"4357","21","0"
"4477","27","0"
"4444","27","0"
"4444","28","0"
"4444","29","0"
"4456","136","0"
"4456","31","0"
"4456","83","0"
"4456","55","0"
"4477","30","0"
"4477","28","0"
"4513","31","0"
"4508","175","0"
"4508","41","0"
"4508","5","0"
"4513","61","0"
"4513","32","0"
"4586","42","0"
"4541","18","0"
"4541","76","0"
"4541","53","0"
"4550","36","0"
"4550","109","0"
"4550","5","0"
"4557","162","0"
"4557","163","0"
"4557","5","0"
"4581","18","0"
"4581","19","0"
"4581","5","0"
"4586","5","0"
"4586","21","0"
"4256","26","0"
"4256","33","0"
"4256","7","0"
"4258","93","0"
"4258","5","0"
"4258","7","0"
"4376","31","0"
"4282","108","0"
"4282","17","0"
"4282","5","0"
"4312","139","0"
"4312","152","0"
"4312","153","0"
"4312","5","0"
"4346","40","0"
"4346","41","0"
"4346","5","0"
"4352","130","0"
"4352","131","0"
"4352","44","0"
"4352","5","0"
"4364","110","0"
"4364","37","0"
"4364","85","0"
"4364","5","0"
"4366","115","0"
"4366","46","0"
"4366","5","0"
"4371","16","0"
"4371","17","0"
"4371","5","0"
"4376","39","0"
"4376","32","0"
"4608","183","0"
"4381","18","0"
"4381","76","0"
"4381","5","0"
"4459","136","0"
"4459","31","0"
"4459","83","0"
"4459","55","0"
"4479","110","0"
"4479","37","0"
"4479","33","0"
"4519","182","0"
"4519","17","0"
"4519","5","0"
"4552","68","0"
"4552","69","0"
"4552","70","0"
"4552","55","0"
"4562","65","0"
"4562","107","0"
"4562","7","0"
"4562","54","0"
"4562","55","0"
"4578","146","0"
"4578","36","0"
"4578","5","0"
"4608","5","0"
"4608","44","0"
"4608","184","0"
"4261","37","0"
"4629","118","0"
"4629","11","0"
"4629","5","0"
"4634","176","0"
"4634","5","0"
"4261","30","0"
"4261","84","0"
"4266","23","0"
"4266","5","0"
"4266","7","0"
"4270","173","0"
"4270","5","0"
"4270","7","0"
"4273","15","0"
"4273","5","0"
"4273","7","0"
"4447","27","0"
"4329","12","0"
"4329","7","0"
"4329","5","0"
"4342","27","0"
"4342","155","0"
"4342","5","0"
"4343","52","0"
"4343","7","0"
"4343","5","0"
"4349","40","0"
"4349","41","0"
"4349","5","0"
"4447","64","0"
"4447","28","0"
"4449","31","0"
"4449","30","0"
"4449","32","0"
"4538","102","0"
"4466","136","0"
"4466","31","0"
"4466","83","0"
"4466","55","0"
"4531","17","0"
"4531","100","0"
"4531","5","0"
"4538","5","0"
"4538","7","0"
"4645","31","0"
"4567","182","0"
"4567","17","0"
"4567","5","0"
"4645","30","0"
"4645","83","0"
"4650","107","0"
"4650","111","0"
"4650","7","0"
"4469","110","0"
"4685","92","0"
"4685","72","0"
"4685","5","0"
"4819","31","0"
"4819","15","0"
"4819","54","0"
"4846","174","0"
"4846","4","0"
"4846","54","0"
"4846","55","0"
"4884","65","0"
"4884","107","0"
"4884","7","0"
"4884","121","0"
"4078","8","0"
"4078","161","0"
"4078","5","0"
"4078","55","0"
"4395","13","0"
"4395","7","0"
"4395","5","0"
"4469","30","0"
"4469","37","0"
"4711","26","0"
"4617","58","0"
"4617","59","0"
"4617","5","0"
"4622","182","0"
"4622","17","0"
"4622","5","0"
"4638","72","0"
"4638","132","0"
"4638","5","0"
"4655","36","0"
"4655","109","0"
"4655","5","0"
"4681","74","0"
"4681","7","0"
"4681","5","0"
"4697","65","0"
"4697","7","0"
"4697","5","0"
"4711","5","0"
"4711","7","0"
"4730","18","0"
"4728","134","0"
"4728","135","0"
"4728","44","0"
"4728","5","0"
"4730","71","0"
"4730","76","0"
"4730","69","0"
"4740","27","0"
"4740","39","0"
"4740","28","0"
"4774","31","0"
"4774","39","0"
"4774","32","0"
"4867","65","0"
"4817","118","0"
"4817","11","0"
"4817","5","0"
"4863","185","0"
"4863","186","0"
"4863","44","0"
"4863","5","0"
"4867","30","0"
"4867","107","0"
"4867","7","0"
"4913","129","0"
"4898","136","0"
"4898","31","0"
"4898","83","0"
"4898","55","0"
"4913","30","0"
"4913","37","0"
"4913","85","0"
"5290","187","0"
"5290","39","0"
"5290","21","0"
"4709","26","0"
"4670","182","0"
"4670","17","0"
"4670","5","0"
"4683","36","0"
"4683","171","0"
"4683","5","0"
"4700","52","0"
"4700","7","0"
"4700","53","0"
"4709","33","0"
"4709","7","0"
"4744","27","0"
"4734","36","0"
"4734","97","0"
"4734","5","0"
"4744","30","0"
"4744","28","0"
"4825","27","0"
"4758","72","0"
"4758","73","0"
"4758","5","0"
"4763","35","0"
"4763","36","0"
"4763","5","0"
"4770","68","0"
"4770","112","0"
"4770","70","0"
"4770","5","0"
"4815","166","0"
"4815","167","0"
"4815","5","0"
"4825","30","0"
"4825","39","0"
"4825","28","0"
"4870","65","0"
"4855","174","0"
"4855","4","0"
"4855","53","0"
"4870","30","0"
"4870","107","0"
"4870","7","0"
"4873","65","0"
"4873","30","0"
"4873","107","0"
"4873","7","0"
"4892","31","0"
"4892","30","0"
"4892","83","0"
"4941","31","0"
"4901","136","0"
"4901","31","0"
"4901","83","0"
"4901","55","0"
"4941","30","0"
"4941","83","0"
"4944","31","0"
"4944","30","0"
"4944","32","0"
"4944","83","0"
"4915","129","0"
"4953","50","0"
"4953","17","0"
"4953","5","0"
"4957","72","0"
"4957","188","0"
"4957","5","0"
"4667","24","0"
"4667","21","0"
"4667","5","0"
"4673","182","0"
"4673","17","0"
"4673","5","0"
"4677","31","0"
"4677","120","0"
"4677","83","0"
"4677","5","0"
"4679","77","0"
"4679","31","0"
"4679","5","0"
"4702","52","0"
"4702","7","0"
"4702","53","0"
"4715","43","0"
"4715","44","0"
"4715","57","0"
"4715","5","0"
"4718","43","0"
"4718","42","0"
"4718","44","0"
"4718","5","0"
"4751","14","0"
"4751","11","0"
"4751","5","0"
"4760","158","0"
"4760","103","0"
"4760","5","0"
"4910","91","0"
"4910","21","0"
"4910","5","0"
"4915","30","0"
"4915","37","0"
"4915","85","0"
"4924","129","0"
"4919","37","0"
"4919","85","0"
"4919","55","0"
"4924","30","0"
"4924","37","0"
"4924","85","0"
"5013","158","0"
"4968","18","0"
"4968","76","0"
"4968","39","0"
"4980","185","0"
"4980","186","0"
"4980","44","0"
"4980","5","0"
"4990","43","0"
"4990","44","0"
"4990","117","0"
"4990","5","0"
"4998","86","0"
"4998","11","0"
"4998","5","0"
"5007","18","0"
"5007","76","0"
"5007","5","0"
"5013","30","0"
"5013","71","0"
"5013","61","0"
"5013","103","0"
"4705","7","0"
"5035","175","0"
"5035","41","0"
"5035","5","0"
"4675","182","0"
"4675","17","0"
"4675","5","0"
"4705","5","0"
"4705","22","0"
"4707","6","0"
"4707","5","0"
"4707","7","0"
"4713","26","0"
"4713","54","0"
"4713","7","0"
"4717","42","0"
"4717","5","0"
"4717","21","0"
"4736","27","0"
"4723","8","0"
"4723","9","0"
"4723","5","0"
"4736","39","0"
"4736","28","0"
"4877","65","0"
"4746","27","0"
"4746","28","0"
"4746","29","0"
"4755","139","0"
"4755","11","0"
"4755","5","0"
"4767","90","0"
"4767","43","0"
"4767","44","0"
"4767","5","0"
"4767","55","0"
"4877","64","0"
"4877","107","0"
"4877","7","0"
"4881","65","0"
"4881","30","0"
"4881","107","0"
"4881","7","0"
"4895","31","0"
